step	bond_idx	atom_i	atom_j	S(t)
9000	59179	26059	26037	0.8451
9000	59282	13973	15300	0.8451
9000	59290	52592	52616	0.8451
9000	59570	923	951	0.8451
10000	39266	24030	24005	0.8288
10000	39379	41446	41447	0.8288
10000	39381	41446	41426	0.8288
10000	39551	14047	14048	0.8288
10000	39694	13493	13494	0.8288
10000	39722	19379	20706	0.8288
10000	39729	40993	39702	0.8288
10000	39735	5949	5924	0.8288
10000	39753	46987	45730	0.8288
10000	39763	39332	38006	0.8288
10000	39827	22943	22921	0.8288
10000	39868	18912	18881	0.8288
10000	39981	46557	46534	0.8288
10000	39982	46557	46558	0.8288
10000	40013	53093	53094	0.8288
10000	40022	17881	19278	0.8288
10000	40111	56461	55207	0.8288
10000	40244	32907	31661	0.8288
10000	40245	16310	16336	0.8288
10000	40268	35981	35957	0.8288
10000	40289	33351	32164	0.8288
10000	40404	13172	13197	0.8288
10000	40412	18831	18830	0.8288
10000	40584	52434	52433	0.8288
10000	40593	5297	5270	0.8288
10000	40622	20795	20794	0.8288
10000	40754	41823	40541	0.8288
10000	40921	24626	24602	0.8288
10000	40932	8170	8171	0.8288
10000	40944	32619	31385	0.8288
10000	41104	53420	54665	0.8288
10000	41148	18634	19978	0.8288
10000	41157	35087	35086	0.8288
10000	41253	24956	24955	0.8288
10000	41256	56117	57299	0.8288
10000	41356	764	765	0.8288
10000	41396	50865	52088	0.8288
10000	41403	31104	29821	0.8288
10000	41448	54338	54339	0.8288
10000	41455	47272	46078	0.8288
10000	41656	23739	22454	0.8288
10000	41669	17579	16241	0.8288
10000	41674	42897	42896	0.8288
10000	41785	44224	45495	0.8288
10000	41883	29154	29153	0.8288
10000	41915	49247	49248	0.8288
10000	42087	8322	8323	0.8288
10000	42155	18262	18241	0.8288
10000	42179	54966	54937	0.8288
10000	42191	48683	48682	0.8288
10000	42273	55066	55088	0.8288
10000	42375	37558	38870	0.8288
10000	42389	27145	27115	0.8288
10000	42436	38831	38858	0.8288
10000	42477	20134	21404	0.8288
10000	42490	50588	50587	0.8288
10000	42507	4598	4597	0.8288
10000	42657	12635	13949	0.8288
10000	42692	24509	25734	0.8288
10000	42733	30384	31612	0.8288
10000	42887	18439	18438	0.8288
10000	42975	47497	47498	0.8288
10000	43018	13157	13156	0.8288
10000	43030	31852	31853	0.8288
10000	43032	36734	36698	0.8288
10000	43044	6025	6059	0.8288
10000	43046	6025	4713	0.8288
10000	43209	41278	41306	0.8288
10000	43210	42518	42492	0.8288
10000	43228	20259	18927	0.8288
10000	43321	20190	18847	0.8288
10000	43346	51598	51571	0.8288
10000	43427	42614	42589	0.8288
10000	43514	39492	39491	0.8288
10000	43571	2334	3585	0.8288
10000	43630	23230	23231	0.8288
10000	43644	1533	1534	0.8288
10000	43711	19587	19586	0.8288
10000	43779	44241	42972	0.8288
10000	43787	44886	44887	0.8288
10000	43812	45089	45090	0.8288
10000	43816	19160	19159	0.8288
10000	43936	41003	41002	0.8288
10000	44135	47909	49085	0.8288
10000	44181	32859	31610	0.8288
10000	44338	11018	11019	0.8288
10000	44468	23789	25035	0.8288
10000	44481	19400	19377	0.8288
10000	44505	41086	41085	0.8288
10000	44533	10380	11681	0.8288
10000	44619	32422	33629	0.8288
10000	44645	53702	53703	0.8288
10000	44688	30582	30552	0.8288
10000	44854	21651	22915	0.8288
10000	44967	2994	2995	0.8288
10000	44981	29705	29706	0.8288
10000	45045	16011	16010	0.8288
10000	45374	18668	20019	0.8288
10000	45384	37465	37487	0.8288
10000	45458	46055	46056	0.8288
10000	45467	7996	7974	0.8288
10000	45495	4930	4958	0.8288
10000	45517	52958	54232	0.8288
10000	45557	12928	12901	0.8288
10000	45595	23670	22393	0.8288
10000	45638	31660	31688	0.8288
10000	45677	21330	22572	0.8288
10000	45734	10736	10735	0.8288
10000	45775	36897	36921	0.8288
10000	45825	15931	15959	0.8288
10000	45828	51746	51777	0.8288
10000	45979	27984	29255	0.8288
10000	46055	16626	15272	0.8288
10000	46165	37803	37774	0.8288
10000	46211	3829	3798	0.8288
10000	46221	6612	6613	0.8288
10000	46399	21565	21564	0.8288
10000	46409	6296	6297	0.8288
10000	46537	55683	55682	0.8288
10000	46572	11966	11967	0.8288
10000	46720	36746	36714	0.8288
10000	46764	21792	23045	0.8288
10000	46791	25993	25994	0.8288
10000	46847	28695	27401	0.8288
10000	46909	48441	48442	0.8288
10000	47012	1869	1868	0.8288
10000	47040	55666	55640	0.8288
10000	47060	26371	27701	0.8288
10000	47093	48001	48002	0.8288
10000	47124	51081	51080	0.8288
10000	47127	51082	51106	0.8288
10000	47138	19739	19740	0.8288
10000	47331	45812	45813	0.8288
10000	47416	10442	9097	0.8288
10000	47473	50537	51783	0.8288
10000	47509	28133	28099	0.8288
10000	47733	36911	38221	0.8288
10000	47867	44049	42756	0.8288
10000	47975	33872	35100	0.8288
10000	48100	38043	38044	0.8288
10000	48146	3036	3013	0.8288
10000	48169	42975	42976	0.8288
10000	48187	44443	44479	0.8288
10000	48346	37742	37762	0.8288
10000	48347	24884	24885	0.8288
10000	48414	50906	52134	0.8288
10000	48464	49668	50916	0.8288
10000	48467	12850	11527	0.8288
10000	48481	15776	15798	0.8288
10000	48505	55663	56881	0.8288
10000	48641	40074	41365	0.8288
10000	48653	809	810	0.8288
10000	48666	42939	42965	0.8288
10000	48752	44329	44328	0.8288
10000	48804	26671	26645	0.8288
10000	48896	45886	44625	0.8288
10000	48939	35351	34110	0.8288
10000	48946	37554	38869	0.8288
10000	48989	3336	4607	0.8288
10000	49025	38158	38159	0.8288
10000	49081	15584	15583	0.8288
10000	49134	7225	8536	0.8288
10000	49188	46371	46370	0.8288
10000	49199	25579	24355	0.8288
10000	49228	12852	12851	0.8288
10000	49237	9712	9711	0.8288
10000	49310	19692	18343	0.8288
10000	49339	9229	9228	0.8288
10000	49454	24306	24332	0.8288
10000	49599	49218	49192	0.8288
10000	49703	1126	2329	0.8288
10000	49783	49995	51281	0.8288
10000	49803	18099	18098	0.8288
10000	49818	39507	40797	0.8288
10000	49832	26690	26689	0.8288
10000	49846	25938	25939	0.8288
10000	49854	55602	54322	0.8288
10000	49873	29119	30420	0.8288
10000	49975	27059	25760	0.8288
10000	50034	10987	10952	0.8288
10000	50075	35689	35713	0.8288
10000	50085	24395	23151	0.8288
10000	50157	17964	16661	0.8288
10000	50247	56272	56271	0.8288
10000	50303	12400	12426	0.8288
10000	50371	6347	6318	0.8288
10000	50405	49466	49467	0.8288
10000	50610	48011	48035	0.8288
10000	50748	18046	19421	0.8288
10000	50794	52698	52668	0.8288
10000	50795	13208	13231	0.8288
10000	50863	32042	30771	0.8288
10000	50926	18776	18752	0.8288
10000	50958	30308	30283	0.8288
10000	51158	26794	26825	0.8288
10000	51199	45788	45787	0.8288
10000	51269	15446	15447	0.8288
10000	51311	39336	39335	0.8288
10000	51317	28177	29438	0.8288
10000	51421	28927	30215	0.8288
10000	51543	49738	49737	0.8288
10000	51562	51595	51596	0.8288
10000	51652	22480	23778	0.8288
10000	51653	22480	22458	0.8288
10000	51681	27665	27692	0.8288
10000	51727	53284	54567	0.8288
10000	51739	53741	55020	0.8288
10000	51814	22848	21576	0.8288
10000	51885	7553	7552	0.8288
10000	51912	40742	40741	0.8288
10000	51935	52360	51120	0.8288
10000	52025	56875	56874	0.8288
10000	52055	9579	9609	0.8288
10000	52160	50507	50469	0.8288
10000	52167	28395	27076	0.8288
10000	52352	29994	29965	0.8288
10000	52368	39255	37926	0.8288
10000	52369	8039	9325	0.8288
10000	52405	43285	44533	0.8288
10000	52612	23050	23075	0.8288
10000	52736	43242	44498	0.8288
10000	52779	26740	25445	0.8288
10000	52874	23237	24452	0.8288
10000	52878	57014	55817	0.8288
10000	52910	33957	33984	0.8288
10000	53028	16819	16820	0.8288
10000	53055	15720	15689	0.8288
10000	53181	15263	15264	0.8288
10000	53262	45693	45672	0.8288
10000	53281	27221	25917	0.8288
10000	53472	55486	55448	0.8288
10000	53611	23101	23100	0.8288
10000	53650	41382	41408	0.8288
10000	53678	30669	30640	0.8288
10000	53737	31304	30042	0.8288
10000	53793	49244	49270	0.8288
10000	53916	54245	54267	0.8288
10000	53922	45437	45436	0.8288
10000	54194	39253	39252	0.8288
10000	54256	16414	16444	0.8288
10000	54264	9982	11279	0.8288
10000	54266	9982	9983	0.8288
10000	54314	35860	35886	0.8288
10000	54347	43466	43496	0.8288
10000	54376	19740	19703	0.8288
10000	54416	13253	14587	0.8288
10000	54735	26448	26447	0.8288
10000	54791	43026	43025	0.8288
10000	54872	11333	11334	0.8288
10000	55079	33950	33951	0.8288
10000	55091	36319	36354	0.8288
10000	55096	23320	23296	0.8288
10000	55199	45223	45247	0.8288
10000	55299	9483	9482	0.8288
10000	55305	25710	25711	0.8288
10000	55370	33019	34212	0.8288
10000	55479	44430	43176	0.8288
10000	55542	21188	22453	0.8288
10000	55698	14873	13563	0.8288
10000	55702	41405	41406	0.8288
10000	55710	40386	41651	0.8288
10000	55712	33141	34345	0.8288
10000	55718	20027	19995	0.8288
10000	55812	26608	27945	0.8288
10000	55895	6316	6344	0.8288
10000	55900	38388	37057	0.8288
10000	56004	29822	29823	0.8288
10000	56128	26760	28101	0.8288
10000	56130	5326	5325	0.8288
10000	56219	27065	25768	0.8288
10000	56299	33902	33865	0.8288
10000	56319	39505	39506	0.8288
10000	56348	23578	22309	0.8288
10000	56371	48052	48051	0.8288
10000	56395	37348	36030	0.8288
10000	56417	5190	3886	0.8288
10000	56478	56949	56948	0.8288
10000	56512	33395	33396	0.8288
10000	56526	42844	41561	0.8288
10000	56602	14307	14306	0.8288
10000	56634	29921	29922	0.8288
10000	56725	14579	13248	0.8288
10000	56741	33798	32593	0.8288
10000	56745	47276	47277	0.8288
10000	56862	17515	16183	0.8288
10000	56889	34743	34742	0.8288
10000	56892	15074	15075	0.8288
10000	56920	57322	57323	0.8288
10000	56941	52747	52746	0.8288
10000	56944	33176	31971	0.8288
10000	56952	6883	8185	0.8288
10000	56973	32319	32318	0.8288
10000	57131	55935	54631	0.8288
10000	57158	34472	35724	0.8288
10000	57334	55986	54677	0.8288
10000	57341	6693	6717	0.8288
10000	57437	29711	31000	0.8288
10000	57480	10831	9506	0.8288
10000	57494	28903	28938	0.8288
10000	57713	41038	41039	0.8288
10000	57791	48063	48088	0.8288
10000	57842	27339	27338	0.8288
10000	57863	37716	39024	0.8288
10000	57881	42012	42013	0.8288
10000	57890	9536	9537	0.8288
10000	57925	16491	16492	0.8288
10000	57972	38379	38378	0.8288
10000	58034	26827	25537	0.8288
10000	58036	50340	51605	0.8288
10000	58143	21384	22637	0.8288
10000	58249	9834	8550	0.8288
10000	58270	13505	13506	0.8288
10000	58468	54178	54177	0.8288
10000	58472	50141	50142	0.8288
10000	58494	36874	38174	0.8288
10000	58624	42977	41689	0.8288
10000	58687	45711	45738	0.8288
10000	58785	38248	38249	0.8288
10000	58851	7252	7281	0.8288
10000	58880	7968	7944	0.8288
10000	58950	32235	33429	0.8288
10000	58961	39878	39910	0.8288
10000	58983	11475	11476	0.8288
10000	58999	55970	55971	0.8288
10000	59014	26060	26059	0.8288
10000	59019	29009	27732	0.8288
10000	59023	11958	11987	0.8288
10000	59128	50517	51761	0.8288
10000	59486	51126	49859	0.8288
10000	59526	6020	6021	0.8288
10000	59549	24932	24967	0.8288
10000	59557	36566	37846	0.8288
10000	59594	32914	32915	0.8288
11000	39462	3804	3767	0.8148
11000	39488	9672	9706	0.8148
11000	39585	1899	712	0.8148
11000	39627	42079	42078	0.8148
11000	39769	2908	4174	0.8148
11000	39799	33337	33336	0.8148
11000	39850	26974	27011	0.8148
11000	39977	37618	37619	0.8148
11000	39983	15982	16006	0.8148
11000	39992	39486	39485	0.8148
11000	40160	5940	4619	0.8148
11000	40209	49394	48209	0.8148
11000	40278	11038	11009	0.8148
11000	40433	7750	7749	0.8148
11000	40599	20162	20188	0.8148
11000	40758	39750	39779	0.8148
11000	40950	56589	55349	0.8148
11000	40985	40393	40392	0.8148
11000	41182	6118	6117	0.8148
11000	41206	37686	37685	0.8148
11000	41282	374	400	0.8148
11000	41333	12997	12998	0.8148
11000	41378	41539	41516	0.8148
11000	41387	13067	13032	0.8148
11000	41477	4574	4600	0.8148
11000	41524	57070	57069	0.8148
11000	41580	42546	43858	0.8148
11000	41592	5564	5539	0.8148
11000	41596	9946	9945	0.8148
11000	41700	54764	54763	0.8148
11000	41720	37144	37143	0.8148
11000	41740	25242	25266	0.8148
11000	41773	18096	18097	0.8148
11000	41825	33996	33970	0.8148
11000	41849	10654	10653	0.8148
11000	41897	3509	3508	0.8148
11000	41953	52208	52207	0.8148
11000	41979	6635	6634	0.8148
11000	41983	6635	6660	0.8148
11000	42165	26787	25503	0.8148
11000	42189	48683	47513	0.8148
11000	42220	8184	8185	0.8148
11000	42239	45490	45516	0.8148
11000	42267	49894	49867	0.8148
11000	42363	44087	45349	0.8148
11000	42458	21211	19934	0.8148
11000	42466	1506	2731	0.8148
11000	42502	39954	39953	0.8148
11000	42554	37628	37629	0.8148
11000	42672	51331	50047	0.8148
11000	42773	53459	52245	0.8148
11000	42797	16725	16726	0.8148
11000	42811	43795	43818	0.8148
11000	42973	47497	48663	0.8148
11000	42986	51419	50148	0.8148
11000	43082	6432	6405	0.8148
11000	43106	36480	36479	0.8148
11000	43426	16406	15041	0.8148
11000	43566	33944	33943	0.8148
11000	43642	1533	2750	0.8148
11000	43862	28028	28027	0.8148
11000	43882	6086	4805	0.8148
11000	43887	4820	4819	0.8148
11000	43935	1561	1560	0.8148
11000	43996	33704	34926	0.8148
11000	44023	54439	54414	0.8148
11000	44125	48333	48313	0.8148
11000	44134	47933	47908	0.8148
11000	44137	47907	47906	0.8148
11000	44227	28538	28539	0.8148
11000	44230	8560	8561	0.8148
11000	44478	19400	18017	0.8148
11000	44507	39794	38471	0.8148
11000	44521	44360	43084	0.8148
11000	44732	38506	39838	0.8148
11000	44792	44247	42975	0.8148
11000	44826	27483	26148	0.8148
11000	44832	22788	22819	0.8148
11000	44853	27551	27552	0.8148
11000	44887	176	200	0.8148
11000	45068	48790	48809	0.8148
11000	45087	15921	14589	0.8148
11000	45154	16431	16432	0.8148
11000	45201	20631	20632	0.8148
11000	45251	40288	40287	0.8148
11000	45345	10702	11998	0.8148
11000	45370	50330	50355	0.8148
11000	45394	35309	35310	0.8148
11000	45435	9102	9103	0.8148
11000	45521	41733	43018	0.8148
11000	45556	8827	7542	0.8148
11000	45752	16479	17809	0.8148
11000	45770	45414	45392	0.8148
11000	45792	43937	43938	0.8148
11000	45816	8454	9743	0.8148
11000	45834	7409	6103	0.8148
11000	45890	53554	54818	0.8148
11000	45983	19474	18099	0.8148
11000	46037	28419	28418	0.8148
11000	46187	54844	54806	0.8148
11000	46270	35265	35266	0.8148
11000	46326	43379	42067	0.8148
11000	46391	54389	55677	0.8148
11000	46395	32844	34059	0.8148
11000	46540	9636	9635	0.8148
11000	46554	29476	29475	0.8148
11000	46704	19805	19806	0.8148
11000	46711	34692	34693	0.8148
11000	46858	43494	43493	0.8148
11000	47082	33461	33487	0.8148
11000	47136	18389	18388	0.8148
11000	47149	18068	19446	0.8148
11000	47198	18769	18746	0.8148
11000	47544	25165	26440	0.8148
11000	47735	36911	36912	0.8148
11000	47738	53677	53678	0.8148
11000	47808	48002	47980	0.8148
11000	47877	51638	52875	0.8148
11000	47944	39828	39793	0.8148
11000	47953	55071	56348	0.8148
11000	47994	41270	41297	0.8148
11000	48021	3739	3738	0.8148
11000	48035	16668	17973	0.8148
11000	48113	57434	57412	0.8148
11000	48136	47348	47347	0.8148
11000	48137	29270	30592	0.8148
11000	48357	43412	44650	0.8148
11000	48394	101	77	0.8148
11000	48403	38517	38516	0.8148
11000	48411	27316	27338	0.8148
11000	48790	46720	47922	0.8148
11000	48841	18478	18477	0.8148
11000	48963	17313	18700	0.8148
11000	49151	762	782	0.8148
11000	49158	47018	47019	0.8148
11000	49201	39260	39259	0.8148
11000	49214	16057	16056	0.8148
11000	49328	3496	2240	0.8148
11000	49365	14101	12778	0.8148
11000	49377	23626	24873	0.8148
11000	49413	32975	33003	0.8148
11000	49436	46113	47311	0.8148
11000	49621	2833	2812	0.8148
11000	49693	20115	20114	0.8148
11000	49695	9523	9524	0.8148
11000	49726	54727	54728	0.8148
11000	49762	10997	10996	0.8148
11000	49765	15553	15552	0.8148
11000	49816	39575	39576	0.8148
11000	49901	18036	18035	0.8148
11000	49918	15765	17093	0.8148
11000	49951	40713	40712	0.8148
11000	49960	40697	40665	0.8148
11000	50164	4191	4167	0.8148
11000	50179	19885	19886	0.8148
11000	50211	5396	4070	0.8148
11000	50292	22288	22289	0.8148
11000	50311	9021	7737	0.8148
11000	50416	52025	52005	0.8148
11000	50453	41013	41014	0.8148
11000	50557	18519	18518	0.8148
11000	50582	10871	10872	0.8148
11000	50593	53955	52703	0.8148
11000	50609	569	590	0.8148
11000	50623	54896	53624	0.8148
11000	50885	23694	23666	0.8148
11000	50987	31745	30514	0.8148
11000	51031	12008	12032	0.8148
11000	51073	4819	3531	0.8148
11000	51102	25955	25954	0.8148
11000	51114	12302	13640	0.8148
11000	51179	46412	46432	0.8148
11000	51216	20979	21005	0.8148
11000	51252	46193	46192	0.8148
11000	51291	2042	2043	0.8148
11000	51331	2607	2608	0.8148
11000	51343	16019	14686	0.8148
11000	51463	19457	19458	0.8148
11000	51624	14487	14488	0.8148
11000	51762	25120	25121	0.8148
11000	51817	55233	55232	0.8148
11000	51828	41094	39804	0.8148
11000	52031	35796	35797	0.8148
11000	52054	40358	40357	0.8148
11000	52116	28921	28957	0.8148
11000	52206	46081	46080	0.8148
11000	52395	56073	56074	0.8148
11000	52454	20896	22164	0.8148
11000	52466	24051	24050	0.8148
11000	52528	27562	27561	0.8148
11000	52578	25082	25111	0.8148
11000	52606	11142	11141	0.8148
11000	52660	9663	8377	0.8148
11000	52667	23588	22319	0.8148
11000	52677	4941	4940	0.8148
11000	52896	24835	24816	0.8148
11000	52956	53914	53880	0.8148
11000	52993	21913	23172	0.8148
11000	53000	17398	17399	0.8148
11000	53123	21677	21709	0.8148
11000	53155	48090	48091	0.8148
11000	53210	37024	37023	0.8148
11000	53226	4730	3454	0.8148
11000	53244	12412	11097	0.8148
11000	53395	7827	7828	0.8148
11000	53429	4534	5849	0.8148
11000	53516	19054	19022	0.8148
11000	53659	10788	10789	0.8148
11000	53772	14547	15872	0.8148
11000	53839	55898	54601	0.8148
11000	53866	48160	49341	0.8148
11000	54079	54428	54429	0.8148
11000	54161	22000	22029	0.8148
11000	54187	12572	12538	0.8148
11000	54200	41641	41640	0.8148
11000	54221	36859	36826	0.8148
11000	54242	51462	51463	0.8148
11000	54367	20776	22058	0.8148
11000	54374	19740	21043	0.8148
11000	54466	33037	34229	0.8148
11000	54487	19275	19304	0.8148
11000	54522	3916	2637	0.8148
11000	54526	26994	26963	0.8148
11000	54537	6403	6380	0.8148
11000	54677	15909	15940	0.8148
11000	54710	30604	31841	0.8148
11000	54730	15897	17224	0.8148
11000	55164	46191	46161	0.8148
11000	55487	44991	45020	0.8148
11000	55541	22453	22474	0.8148
11000	55598	38130	38131	0.8148
11000	55611	26545	26517	0.8148
11000	55627	49788	49816	0.8148
11000	55673	19977	18633	0.8148
11000	55703	24329	24328	0.8148
11000	56041	30640	31883	0.8148
11000	56048	53950	53951	0.8148
11000	56159	14826	16158	0.8148
11000	56397	37348	37349	0.8148
11000	56455	42289	43614	0.8148
11000	56517	29790	31078	0.8148
11000	56603	14306	14337	0.8148
11000	56790	47191	47190	0.8148
11000	56965	54833	53567	0.8148
11000	56968	19903	19871	0.8148
11000	56990	30711	30710	0.8148
11000	56992	31073	29785	0.8148
11000	57045	38529	38552	0.8148
11000	57135	42452	42453	0.8148
11000	57281	51039	51063	0.8148
11000	57292	28099	29359	0.8148
11000	57403	37268	37295	0.8148
11000	57404	13455	13454	0.8148
11000	57432	17589	17590	0.8148
11000	57554	39787	41079	0.8148
11000	57595	34238	34237	0.8148
11000	57739	30712	29398	0.8148
11000	57793	34519	33299	0.8148
11000	57800	54192	54193	0.8148
11000	57858	16094	17422	0.8148
11000	57903	48720	48721	0.8148
11000	58012	4674	3402	0.8148
11000	58041	30017	28729	0.8148
11000	58075	13006	13007	0.8148
11000	58093	13669	13668	0.8148
11000	58232	7563	7545	0.8148
11000	58332	48260	48288	0.8148
11000	58418	23788	23787	0.8148
11000	58522	18288	18261	0.8148
11000	58568	28139	28107	0.8148
11000	58661	55564	54285	0.8148
11000	58716	19478	19502	0.8148
11000	58725	32124	32155	0.8148
11000	58743	50796	49543	0.8148
11000	58874	18932	18965	0.8148
11000	58877	18476	18444	0.8148
11000	58904	16911	16912	0.8148
11000	58941	46052	46051	0.8148
11000	58975	40337	39005	0.8148
11000	59102	53719	53690	0.8148
11000	59258	32913	32893	0.8148
11000	59261	19531	19510	0.8148
11000	59284	49845	49872	0.8148
11000	59327	37864	37836	0.8148
11000	59434	35424	35456	0.8148
12000	39281	37681	36394	0.8009
12000	39285	44873	44874	0.8009
12000	39409	47981	46795	0.8009
12000	39505	19049	20381	0.8009
12000	39517	1655	1654	0.8009
12000	39520	2868	2869	0.8009
12000	39629	40921	40956	0.8009
12000	39653	42912	42880	0.8009
12000	39740	49054	49025	0.8009
12000	39828	22921	21658	0.8009
12000	39841	43046	43017	0.8009
12000	39886	28897	28925	0.8009
12000	39912	32462	32435	0.8009
12000	39915	13284	13283	0.8009
12000	40086	18092	16764	0.8009
12000	40175	1566	1567	0.8009
12000	40198	523	549	0.8009
12000	40222	42863	42862	0.8009
12000	40296	47405	48584	0.8009
12000	40336	49358	49336	0.8009
12000	40553	52408	53650	0.8009
12000	40759	41051	39751	0.8009
12000	40859	56277	56276	0.8009
12000	41205	41625	40356	0.8009
12000	41262	18931	20263	0.8009
12000	41263	39711	40997	0.8009
12000	41607	52394	51172	0.8009
12000	41861	38245	38244	0.8009
12000	41917	2922	1713	0.8009
12000	41975	43514	43487	0.8009
12000	42013	39174	39173	0.8009
12000	42152	18460	18490	0.8009
12000	42203	724	754	0.8009
12000	42319	25600	25599	0.8009
12000	42322	47466	47465	0.8009
12000	42346	49058	50255	0.8009
12000	42475	20134	20135	0.8009
12000	42543	23511	23538	0.8009
12000	42613	10351	10350	0.8009
12000	42617	19767	18421	0.8009
12000	42665	27599	27634	0.8009
12000	42685	46828	45564	0.8009
12000	42704	55148	55114	0.8009
12000	42729	43140	43139	0.8009
12000	42750	40815	40792	0.8009
12000	42843	6719	6749	0.8009
12000	42978	20792	22071	0.8009
12000	43071	20206	18861	0.8009
12000	43085	46515	46539	0.8009
