#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
46.3%,1388000,725056.518981617,96300.95766301008,120.00624746540755,11
46.3%,1389000,725380.124766605,96195.56680923622,119.87491376753475,11.1
46.3%,1390000,724983.300997857,96514.99551220966,120.27297252942915,11.1
46.4%,1391000,725261.1912117526,96399.28840220204,120.1287831421785,11.1
46.4%,1392000,725803.3493621405,95648.03670977932,119.19260453401586,11.1
46.4%,1393000,725454.0139303431,95724.35851567531,119.2877135936517,11.1
46.5%,1394000,725318.3223090395,95881.64680910163,119.48371972196439,11.1
46.5%,1395000,725604.0224191323,96166.03394267283,119.83811113774605,11.1
46.5%,1396000,725687.8671597913,96408.51988767432,120.14028703535823,11.1
46.6%,1397000,725783.0890483353,95938.87168055911,119.55503097630657,11.1
46.6%,1398000,724977.9640229903,96585.65277768791,120.36102267443275,11.1
46.6%,1399000,724998.8847131561,96516.13300219395,120.27439002212972,11.1
46.7%,1400000,725305.6071281303,96128.86416991269,119.79179171313871,11.1
46.7%,1401000,725379.9868837446,96046.22266279985,119.68880730473643,11.2
46.7%,1402000,725087.3947770484,96683.52929998728,120.48299232500688,11.2
46.8%,1403000,725264.9131258857,96126.10565753424,119.78835416976263,11.2
46.8%,1404000,725137.983459143,96456.53877882838,120.20012618000115,11.2
46.8%,1405000,725423.2749817595,96067.69417775326,119.71556421348882,11.2
46.9%,1406000,724830.9999339655,96038.50142303237,119.67918541693011,11.2
46.9%,1407000,724878.6910361405,95932.48059340159,119.54706666935043,11.2
46.9%,1408000,724791.8591910806,96200.55706912553,119.88113242182153,11.2
47.0%,1409000,724997.7091244645,96697.39026695583,120.50026528544782,11.2
47.0%,1410000,725786.5812237486,95380.12467833766,118.85874370516869,11.2
47.0%,1411000,725084.7385780383,95956.29262972479,119.5767402384717,11.2
47.1%,1412000,724728.1264001243,96346.3894311644,120.06286264498861,11.2
47.1%,1413000,725069.1407428905,95731.62493927206,119.29676870846575,11.2
47.1%,1414000,724817.9135097042,95416.90896990821,118.904582759153,11.3
47.2%,1415000,724681.2211194672,96005.14320755881,119.63761579645828,11.3
47.2%,1416000,725024.9259293266,95616.16851497078,119.15289171531417,11.3
47.2%,1417000,724753.4147432987,95781.8692078908,119.3593810259328,11.3
47.3%,1418000,724562.6887155995,96046.1656657006,119.68873627732233,11.3
47.3%,1419000,724860.9749186672,96003.38980076386,119.63543077384949,11.3
47.3%,1420000,724937.0016108155,95816.78690685856,119.40289400986293,11.3
47.4%,1421000,724905.4823386278,96253.73821033808,119.94740454774555,11.3
47.4%,1422000,724886.8667647466,96249.45586925736,119.94206807242968,11.3
47.4%,1423000,725178.4006371554,95715.25066778151,119.27636377247916,11.3
47.5%,1424000,725191.6848820802,96338.83952655224,120.05345426792556,11.3
47.5%,1425000,725321.7975659929,96097.42429149886,119.7526126445108,11.3
47.5%,1426000,725528.3337173853,96492.18819520494,120.24455099972779,11.3
47.6%,1427000,725296.7497741301,96275.2824712819,119.97425210952505,11.4
47.6%,1428000,725395.5835074633,96098.80573601765,119.7543341432041,11.4
47.6%,1429000,725528.7059411462,96453.92962234204,120.19687475772483,11.4
47.7%,1430000,725473.0797416195,96047.71101720407,119.69066203008168,11.4
47.7%,1431000,725413.1970890947,95800.16078135728,119.38217522388493,11.4
47.7%,1432000,724783.5087981578,96346.5279174603,120.06303522084976,11.4
47.8%,1433000,725183.4046339691,96165.63402260095,119.83761277398854,11.4
47.8%,1434000,725136.8607941754,96348.85157692462,120.06593086861345,11.4
47.8%,1435000,725743.5407838486,96001.82851088906,119.6334851593548,11.4
47.9%,1436000,725588.6629313119,96361.25361240946,120.08138576932873,11.4
47.9%,1437000,725290.545031406,96159.20339622357,119.82959919490138,11.4
47.9%,1438000,725115.8888786305,95504.928037624,119.0142684598803,11.4
48.0%,1439000,725058.7088764273,96007.91572942122,119.6410707978705,11.4
48.0%,1440000,725117.3622460291,95838.88712960563,119.4304343881145,11.5
48.0%,1441000,724705.2893505506,96346.43165275843,120.06291525978274,11.5
48.1%,1442000,725039.3913638853,96104.17514932081,119.76102528270303,11.5
48.1%,1443000,725454.6785721239,96098.63819725183,119.75412536336351,11.5
48.1%,1444000,724869.5512327142,96410.23767849224,120.14242767481802,11.5
48.2%,1445000,724974.9695271999,96562.22095821545,120.33182291573442,11.5
48.2%,1446000,725326.8786747698,95884.96781670456,119.48785822349026,11.5
48.2%,1447000,725165.3058339395,95726.4360634859,119.29030254731042,11.5
48.3%,1448000,724853.8121398948,96428.23084451378,120.16485000982554,11.5
48.3%,1449000,725025.1935510263,96265.5552268741,119.96213042218272,11.5
48.3%,1450000,725090.4502365477,95987.05460409026,119.61507453127432,11.5
48.4%,1451000,725366.051347537,95680.82792099097,119.233467577363,11.5
48.4%,1452000,725322.6202509683,96505.30567694825,120.26089745980889,11.6
48.4%,1453000,725563.9239273481,95870.30939439079,119.46959150737105,11.6
48.5%,1454000,724978.4262235686,95644.75116908971,119.18851022988198,11.6
48.5%,1455000,725160.8231879994,95836.24708497411,119.42714447431656,11.6
48.5%,1456000,724792.153864149,95792.75397403515,119.37294516871208,11.6
48.6%,1457000,725275.1241442207,95875.04830858823,119.47549694511224,11.6
48.6%,1458000,724731.461261997,96089.13496002475,119.74228282445142,11.6
48.6%,1459000,725608.9582085703,96394.96198171715,120.12339173694278,11.6
48.7%,1460000,725720.7255245615,96137.24108368019,119.80223067460881,11.6
48.7%,1461000,725563.9700592048,95819.75329084984,119.40659059419579,11.6
48.7%,1462000,725064.4358112384,96355.02399894685,120.07362268417414,11.6
48.8%,1463000,725382.6973227859,96086.98892977356,119.739608530824,11.6
48.8%,1464000,725403.1913061384,96118.30767165218,119.77863664414082,11.6
48.8%,1465000,724496.5735885482,95813.06193047178,119.39825209924314,11.7
48.9%,1466000,724981.572063541,95560.13112649183,119.08306025286235,11.7
48.9%,1467000,724809.8213598728,95647.87936607031,119.19240845883094,11.7
48.9%,1468000,724472.4765019566,96546.37613565275,120.31207775697746,11.7
49.0%,1469000,724666.4956936315,95915.9869165885,119.52651293541798,11.7
49.0%,1470000,724756.5092840809,95737.4884231728,119.30407553819077,11.7
49.0%,1471000,724471.5332827214,96407.19946410607,120.1386415784351,11.7
49.1%,1472000,725176.6486385129,95498.96183562886,119.00683362713892,11.7
49.1%,1473000,725145.040488923,96554.1316492527,120.32174235540808,11.7
49.1%,1474000,725017.9657959808,96282.82046426642,119.98364564281326,11.7
49.2%,1475000,725116.7541788463,95961.69632270194,119.58347409587438,11.7
49.2%,1476000,724776.982081661,96358.80132811826,120.07832983465637,11.7
49.2%,1477000,725318.3286108319,96054.31739253824,119.6988946202079,11.7
49.3%,1478000,725164.7047370505,96305.73072965433,120.01219546250726,11.8
49.3%,1479000,725347.3056086693,96059.16516170026,119.70493570847775,11.8
49.3%,1480000,725455.1814134847,95489.46056000162,118.99499353269096,11.8
49.4%,1481000,725005.8771673273,95897.12371903562,119.50300640330808,11.8
49.4%,1482000,725365.1176786907,95977.03732438743,119.60259141401237,11.8
49.4%,1483000,725558.2441375069,96291.81334575021,119.99485219762808,11.8
49.5%,1484000,725081.1350657158,96748.4869388327,120.5639398323965,11.8
49.5%,1485000,725315.3707617354,96104.14228456853,119.76098432801587,11.8
49.5%,1486000,725103.7345627118,95602.44090866711,119.1357849433862,11.8
49.6%,1487000,724732.21990899,96075.85043121237,119.72572819726174,11.8
49.6%,1488000,725259.1050240193,95971.82047277896,119.59609039055101,11.8
49.6%,1489000,725643.804596791,96156.07944900532,119.8257062618295,11.8
49.7%,1490000,725196.2063676976,96315.74319404086,120.02467257912238,11.8
49.7%,1491000,725212.7180679869,96143.6540603079,119.81022225931216,11.9
49.7%,1492000,724998.4652507529,96260.70386205637,119.9560848531563,11.9
49.8%,1493000,725018.0109975524,96352.87168998655,120.07094056628061,11.9
49.8%,1494000,725146.4879148826,95939.37049307767,119.55565257571736,11.9
49.8%,1495000,725352.2419723216,95581.02993887532,119.10910348349564,11.9
49.9%,1496000,725461.2751833498,95965.16197195207,119.58779284380411,11.9
49.9%,1497000,725759.5847625807,96025.31033126016,119.66274722709304,11.9
49.9%,1498000,725693.4881371483,95712.03052857086,119.27235096894776,11.9
50.0%,1499000,725872.1983064618,96054.22224264007,119.69877604836289,11.9
50.0%,1500000,725341.5574433375,96706.04577309411,120.51105141714139,11.9
50.0%,1501000,725280.5110912938,95984.59893703376,119.61201438114055,11.9
50.1%,1502000,725262.2257371452,95375.07508083,118.85245110681028,11.9
50.1%,1503000,725349.6875353567,95600.53797634093,119.13341358828043,11.9
50.1%,1504000,725271.7209429014,96338.68285897288,120.0532590353053,11.9
50.2%,1505000,725278.2632550783,95972.10210510899,119.59644134904522,12
50.2%,1506000,725089.0967616774,95739.10542864283,119.30609058314253,12
50.2%,1507000,725115.1939624585,96238.07596837205,119.92788691333307,12
50.3%,1508000,725465.7000876572,96051.4181944615,119.69528176016692,12
50.3%,1509000,725779.7687767744,96405.3865584525,120.13638241082376,12
50.3%,1510000,725714.0692736804,95982.16540206425,119.60898181109292,12
50.4%,1511000,726216.3079903275,96380.87434806814,120.10583631391366,12
50.4%,1512000,725912.317817064,96000.57581410938,119.63192410073826,12
50.4%,1513000,725684.5364356712,96111.01285636179,119.76954614877923,12
50.5%,1514000,725777.7066751067,96053.5722484419,119.6979660526319,12
50.5%,1515000,724974.9333986528,96011.41023116175,119.64542550057355,12
50.5%,1516000,725231.9066541512,95964.14516834493,119.58652574544638,12
50.6%,1517000,725441.5089327712,95763.152543887,119.33605709783619,12
50.6%,1518000,724838.9806442391,95798.41042382829,119.37999400114454,12.1
50.6%,1519000,724882.64945402,95682.78428631822,119.23590551845197,12.1
50.7%,1520000,725116.6574093979,95694.69280600396,119.25074542030795,12.1
50.7%,1521000,725170.3600253742,96117.90738641043,119.77813782532381,12.1
50.7%,1522000,725140.3795820773,96478.71105358895,120.22775634647466,12.1
50.8%,1523000,725572.8226296343,95979.82092892159,119.60606022618909,12.1
50.8%,1524000,725012.6231335048,96155.42316053173,119.8248884224343,12.1
50.8%,1525000,725241.3918731976,95957.88879554631,119.5787293139204,12.1
50.9%,1526000,725079.3810968902,95852.48966219134,119.44738529837801,12.1
50.9%,1527000,725072.798217902,95326.40857555662,118.79180493239163,12.1
50.9%,1528000,724809.6194769647,95849.37577606214,119.44350490301676,12.1
51.0%,1529000,725057.2326544244,95436.96896342069,118.92958068860285,12.1
51.0%,1530000,725493.4055546205,95947.1300244447,119.56532218092218,12.1
51.0%,1531000,725098.4317438751,96317.86710567446,120.02731930944867,12.2
51.1%,1532000,725169.7191486452,96202.31908878946,119.88332817742938,12.2
51.1%,1533000,725105.7682751603,96023.05049142311,119.65993110869404,12.2
51.1%,1534000,725348.1978930216,95592.7807633642,119.12374687215716,12.2
51.2%,1535000,724951.4058144689,96016.02267705285,119.65117333877227,12.2
51.2%,1536000,725332.9232112207,96383.70962679487,120.10936952031959,12.2
51.2%,1537000,725407.1020273361,96067.8504967145,119.71575901167567,12.2
51.3%,1538000,725602.4556087013,96239.04591086821,119.92909561532365,12.2
51.3%,1539000,725480.1731034163,96230.90198789496,119.91894699728927,12.2
51.3%,1540000,725584.9918589611,96790.90199408517,120.61679570984994,12.2
51.4%,1541000,725550.2745111063,96138.29341657764,119.80354204809016,12.2
51.4%,1542000,725987.2385818288,95978.24173162915,119.60409229621547,12.2
51.4%,1543000,725828.7998103239,96250.60081362407,119.94349485447152,12.2
51.5%,1544000,725611.4032999519,96546.71807549175,120.31250386818064,12.3
51.5%,1545000,725508.7777428757,95986.25312208466,119.61407575773939,12.3
51.5%,1546000,725707.3157838322,95703.03684699282,119.26114341708876,12.3
51.6%,1547000,725823.6090497151,95772.07147976873,119.34717150471775,12.3
51.6%,1548000,725496.7131435275,96058.07859278479,119.7035816714949,12.3
51.6%,1549000,724975.6140562687,96438.75117238058,120.17796000478343,12.3
51.7%,1550000,725273.2512942646,95851.06891587473,119.44561482341916,12.3
51.7%,1551000,725336.6663805116,96002.6480289507,119.63450640867251,12.3
51.7%,1552000,725380.1180747095,96158.65573282154,119.82891671955174,12.3
51.8%,1553000,725144.4624109287,96347.0286652639,120.06365923193223,12.3
51.8%,1554000,724668.9965468384,96467.74166622925,120.21408675225693,12.3
51.8%,1555000,724806.1205465905,95973.81895463676,119.59858081550838,12.3
51.9%,1556000,725401.6227820087,96426.4523311049,120.16263370039887,12.3
51.9%,1557000,725363.8696578778,96025.622124832,119.66313577127214,12.3
51.9%,1558000,725394.5994441919,95886.8855314709,119.49024799985806,12.4
52.0%,1559000,725245.4445512686,95759.69508440874,119.33174855565947,12.4
52.0%,1560000,725016.4940247722,95487.7943938036,118.99291722568498,12.4
52.0%,1561000,725099.0843143016,95832.57800560271,119.42257222023207,12.4
52.1%,1562000,724937.5199333709,96289.13563773365,119.99151534928646,12.4
52.1%,1563000,725046.3917121608,96008.04864091182,119.64123642664117,12.4
52.1%,1564000,725341.7497503478,95909.44093689762,119.51835560783006,12.4
52.2%,1565000,725677.3293657042,95662.55755048049,119.21069980165262,12.4
52.2%,1566000,725271.619226383,95361.36782498965,118.83536969478314,12.4
52.2%,1567000,725138.7317529041,95799.99050702562,119.38196303509598,12.4
52.3%,1568000,725273.5434450824,95852.43314108526,119.44731486412681,12.4
52.3%,1569000,725092.1091201007,95845.06054549383,119.43812744218961,12.4
52.3%,1570000,725709.9172041863,95725.82384496607,119.28953962605837,12.4
52.4%,1571000,725300.8419195581,96504.16725357057,120.25947880395232,12.5
52.4%,1572000,725961.1042904295,96422.99776806537,120.15832876764361,12.5
52.4%,1573000,725519.659008164,96839.21560279341,120.67700211924907,12.5
52.5%,1574000,725736.9411847517,96592.67244832302,120.36977029597054,12.5
52.5%,1575000,726032.8061621599,95943.48318747479,119.56077764439318,12.5
52.5%,1576000,725626.0491162501,96160.13891898021,119.83076500444439,12.5
52.6%,1577000,725554.101446081,96422.40739434936,120.15759306847737,12.5
52.6%,1578000,725215.3656456452,96563.41779758313,120.33331436716773,12.5
52.6%,1579000,725590.7628898099,96085.10173117492,119.73725678243498,12.5
52.7%,1580000,725561.2800384648,96267.4898383262,119.96454125449742,12.5
52.7%,1581000,725554.1418546196,96033.12278978071,119.6724827879149,12.5
52.7%,1582000,725567.4452277571,96131.37109042963,119.79491573320281,12.5
52.8%,1583000,725522.9528082181,96241.31412707953,119.93192217201184,12.5
52.8%,1584000,725902.7652520426,95912.62058752033,119.52231795616743,12.5
52.8%,1585000,725306.3787362874,96811.3937875072,120.64233173038485,12.6
52.9%,1586000,725617.1021396667,96254.81476069821,119.94874610002147,12.6
52.9%,1587000,725731.2740839589,96186.45027850643,119.86355312617317,12.6
52.9%,1588000,725386.6132486872,96308.83806516536,120.01606769476065,12.6
53.0%,1589000,725564.2284714691,95754.71442149945,119.32554186072997,12.6
53.0%,1590000,725291.114598548,96487.39156806168,120.2385736425143,12.6
53.0%,1591000,725709.795412384,96288.23901923865,119.99039802061597,12.6
53.1%,1592000,725665.5024730098,96212.8424480724,119.89644195001195,12.6
53.1%,1593000,725863.0904014893,96443.32479108823,120.18365945816129,12.6
53.1%,1594000,725370.120622579,96924.2536550046,120.78297300246027,12.6
53.2%,1595000,725682.3568761852,96218.40754212387,119.90337693871939,12.6
53.2%,1596000,724987.6575924959,96713.1374936401,120.51988882428094,12.6
53.2%,1597000,725238.9428025745,96305.42987794502,120.0118205536221,12.6
53.3%,1598000,725189.8921176754,96419.06247940901,120.15342477462211,12.7
53.3%,1599000,725211.5394780654,96161.04298640804,119.8318916156651,12.7
53.3%,1600000,725469.8420204576,96165.07508730197,119.83691625206981,12.7
53.4%,1601000,725363.3153496161,96207.72987784122,119.89007087766504,12.7
53.4%,1602000,725062.3114169687,96231.37090820403,119.91953134627205,12.7
53.4%,1603000,725503.1182862204,96459.45611423903,120.20376164203316,12.7
53.5%,1604000,725550.1425059997,96009.34339130591,119.64284989072262,12.7
53.5%,1605000,725426.8055856265,96540.16822903749,120.30434172199304,12.7
53.5%,1606000,725961.1892990861,95819.16639497931,119.40585922897593,12.7
53.6%,1607000,725327.0404442586,96431.02940125449,120.1683374548201,12.7
53.6%,1608000,725448.7581406031,96176.55892993673,119.85122693905076,12.7
53.6%,1609000,725805.4608209338,96607.14349349187,120.38780351048635,12.7
53.7%,1610000,725875.7657988053,96240.76388645257,119.93123648503168,12.7
53.7%,1611000,725957.526280472,96052.70744439201,119.69688836979948,12.7
53.7%,1612000,725736.017150024,96525.42673822168,120.28597148936211,12.8
53.8%,1613000,725247.0475895498,96297.24283198916,120.00161819752064,12.8
53.8%,1614000,725598.2965242062,95626.61498888885,119.16590967655334,12.8
53.8%,1615000,725329.8549058102,95796.59469848633,119.3777313197548,12.8
53.9%,1616000,724699.1258545052,95843.13514095919,119.43572808315245,12.8
53.9%,1617000,725074.9119735006,96211.03209204064,119.89418595963323,12.8
53.9%,1618000,725524.9245881978,95524.86957674714,119.03911877639766,12.8
54.0%,1619000,725554.0444053244,95887.53030949966,119.49105149541569,12.8
54.0%,1620000,725399.7602057382,96104.6200555593,119.76157970635002,12.8
54.0%,1621000,725402.8973371629,95979.83018430983,119.6060717598689,12.8
